user_id,openness,agreeableness,emotional_stability,conscientiousness,extraversion
1b52227b302c96b38e8fa2b2160f65b1,4.5,4,5,5,2.5
9845ddf014461f2f675a7a4b10763ad8,6,4.5,5,5,5.5
8c94d28dcf0c6aa26a13c8e60b461a7c,7,5.5,6.5,5.5,3
86a8c39963f5fadc02abbd496600f6eb,4,4,3.5,3.5,2
c2368872eab6e86e41105672c3555c94,5,4,3.5,6,4
2b0f3c968aed1a0132934b58d406dc01,4,4,5.5,7,1
117411aff2f6f0e06ed286b79c556149,6,3,7,7,3.5
a0182ca3b01a837babd2c4337d7dbf5b,3.5,6,5,5.5,2
9931b0cf367f22611cbaaed0fd9ff883,6,6,5,5,2.5
2691ba6cead186a4bef6fa02dce104f3,5,6,5,4.5,3
9dfebb47d6f00a4d13921922f4143d5b,5,6,4.5,3.5,1.5
92d4510f447448d5bc538e936eeedc02,6.5,3.5,4.5,6.5,3
02e8739e67552c6a0a59d09a63e0c121,6,3.5,3.5,5,2.5
a1f56f59a461db959f27e1221642dac7,7,5,4.5,6,4.5
989b42a627f93ec44b8292cf6bdc7f37,7,5,4,3,3.5
872232ae22400781ce98c1fb875dae83,5.5,4,2,4,1.5
67b93d2c31ba749737ce6e66bf1ea34f,4.5,5,5.5,4,3
aff4890d7cb9492bc72250abbeffc3e1,6,3.5,7,4,4
58605774a315f38e21de3d00c42ff11a,4.5,4.5,2.5,7,4.5
553b6e731d86f7a97fd4825216baeea7,7,4.5,5.5,6.5,4
8f61ad2a1f93519bfbdd0ff541c586c4,5,5,6,5,3
1a760430fb8099fc5bc558383521ca22,6,4,7,6,4
6efbd2a73ac6e19e87e691a42ebbfb87,6,2.5,3.5,2,1
231e1fb19827cd683a1841c59b181c7d,5.5,4,5.5,6,4.5
3be233114bacb3c295f5561cf3e0e581,6,4,3.5,3,2.5
600b0672e803ab86e98fb673a6ad6636,6,4.5,4.5,5,4.5
433a06c0bacb411430cd22e3844e2a9c,4,5.5,1,6.5,2.5
cc5659243407e21ae945958f2e12a6d7,5,5.5,3.5,4.5,4
d5933a70c5da3152b798aa66e3bde144,6,4,3.5,2.5,6
aa0b63204fbd08ef1877130f308ef1b6,6.5,5.5,4,5.5,3.5
b58bef7205bb8f36e923f525f5c42afc,5,2.5,5.5,4,2
c81a1fea583f307d8902dfc460a92649,4,3.5,4,4,4
7f00d972c94d9199f7df93404b4a9563,6,3.5,4,5,3
61ff3ce10502a9648a9a3056bc2dc5a2,6.5,4.5,5.5,4.5,6.5
c5d4dd57fc66ea044772e378d7c0c890,3.5,3.5,5,3.5,2.5
e0a3619b25009f20c9bf75ed025d0c49,5,4.5,3,4.5,2
f9b914fab02f924b6351ceb96b8011c7,6,7,5.5,4,4
6d728fa2b6ec370a0d7d4f7ddcc71c89,6,6.5,3,6,4.5
1ce0feff54e082cf7e87b70f22d7cd03,4.5,4,6,3,3.5
d0bbe1a62856079a526c2d6c0329c2f6,6,6,5,4,3.5
e1e69517cf97c5047f13fa8ab45b4559,6,5.5,2.5,6,5
7a405ad7edeba1f69f00284de1c85480,5,4.5,6,3,5
e026e74f7cebe2ace23ae117b0526bc3,6,4,5,4,3
b05a0c35fb6e8b36ddb92f3164f23245,7,5,4,6.5,6
b4bce11d89fc625704ef82ac4619c17b,6,3,6,2,3.5
67b50a2aac43f7ce1502dce16dad4dc2,5.5,6.5,6.5,5,1.5
842a86141d9fa0290d8add98e842168d,6,3.5,4,5,5
7fb298b2310380560cd02305b2c275d0,6.5,6.5,6.5,6.5,6.5
8a3a07c8ef4d4a2b364ec4349b485155,6,3.5,4.5,4,3.5
e7a8e0d6359cf0434ce4616b7c47fa24,5.5,4.5,4,1,2.5
5aebac2e3c4c2b4bd0feefbf94decffe,5,3.5,3,4,4
6e1b82afd3180707137d35251e6ceef1,6.5,4.5,7,2.5,5
742a1eca2e639e3d2d041669c2bdaf78,6.5,4,6.5,5,5.5
1b06cd6b060e1fbfa039e90738cbe1ed,6,3,6,3.5,4.5
35dfa33a6cde2bf886d64bee03701656,5.5,4.5,1,5,6
9d3ceee1b1a9006eafc42ab72cba8fd4,4.5,5,4,4,5.5
46daffcc426174e130b2886bc5994056,5,3,5.5,7,2.5
1e2eb3c960b9a2841d767704f47b55c7,6.5,6,4.5,5.5,4
dd87b291638dd5077d8de523af9f5899,5,3,5,6,4
3066d19911f261d0c44d60e673699833,6.5,4,4,5,7
6bd38b2e50322b79b5694a2d1fabbaf8,5.5,3,4,3.5,3
596b6dbabbc9a2116e5567d2f0eb1aa2,6,3.5,5,2,3.5
484f08b60a89363a132cc0f2e2a5c117,5.5,4,6,6,4
19cc7ba3772578824dd40ca6b6c5aa32,4,4,4,4,4
e96151a6c1f5e5b5229ebcad86420c20,4.5,3.5,4.5,5,5.5
d4ae4d326f90f98254471eb9bd93ede5,4.5,3,6.5,4.5,3
13a0f1165e4cc20f0e004d61934a6fc0,6,3,3.5,4.5,5
a7011d58804f13a7dadc9a0d0f367e2d,7,3.5,2.5,4.5,2.5
cd4553808d65e329e993a537feb59955,6.5,6.5,7,3,1.5
f0d400b5185e8df3f101265181970842,6,5,2.5,5,4
c0b7697b1f79f81d7914120ac2083542,6,3.5,3,5,4.5
09c763e6e3d22ed1645c96f9893915a4,4,4.5,6.5,3.5,3
5b102a0d1ed058b566b302616f6fb66d,4.5,6.5,6.5,3,6
a81f8c7f8c440734bf060bf557123394,4.5,5,4,3,1.5
686ff5653a5b3d8de770cd80bb940823,4.5,4.5,5,3.5,3
b4974a55100bcb0e5466215ae2411ecc,4,2.5,2.5,2.5,3
606d2c8e2c6b9359385b871b61db45c2,6,6.5,6,3.5,4.5
3c98974ceccf226f4a6099cee324a957,5.5,3.5,5.5,5.5,6
336e805d0988e2b222639b5e4b389f61,5,3,5.5,6.5,2
463fe2b81fbf1f05e47adcbd337908e7,6.5,5.5,4.5,6.5,3.5
8927c207971c49a6472745a8d552005b,4,5.5,6.5,5.5,7
bbc430d4090d89abda6a06e7e9a11161,6.5,5,5,5,3.5
ade0ba45447504c98ca80b4959a09dc1,2.5,4,6,4.5,3
9cc83711ac7e212d0f0f6712671f50f8,5.5,2.5,6.5,3,4
8fa991e05a3e4f5850929cc1f474de00,5,3.5,4,3,3
68c2b66aa6e747e6fcec9da85b6f64d0,5,3.5,4,3.5,4.5
e4bb4751286d1511e9ec4030a50d6fab,5.5,4.5,5,4,2
ae70ad5525335e05cbb0edea6b4cb3b3,6.5,3.5,4.5,6.5,2.5
04baa80dbe358bada88a436fe03c4e94,5.5,5,7,7,5
ce65a5a2bf0cc2f6205d84bdde2694e0,6,4,6.5,5,4.5
ce1ef9fda928d1168982b811d3c6c7e1,5,4,2.5,4,3.5
58a77939ea4f0735248ed60da262d93a,6,5.5,6.5,6,4
d8ae5367512e08c317ff43d852c748fd,5,5,5.5,4,4.5
857106ba919cec57ad8fd64e284a717d,4.5,4,4,4,1
d02781a3c7dfd6b4be540ea383493e2c,6.5,6,4,4.5,7
7826700994c2772a8a0b8b692187bc5f,5.5,4,6,7,4.5
41b683fd7edab34600df6184d89411b2,4.5,6.5,6,6,4.5
a58be5374d4b2c70709d43f39ea93bfc,5,3.5,1.5,6,2
35afcbf0c50ede54759a40183469178c,6,3.5,3,6,3.5
14a2d74063f6cc1f2bf1b8019916905d,5,3.5,5.5,4.5,3.5
e94fff31b96b6a80cfd3f58d4da10de1,6,4.5,6,6,5
cc25be4d88cd52466a75ae460ed94de5,5.5,3,5.5,4,1
56050554fee514582533dc0579e4ff7d,6,4,6.5,5.5,1.5
e442e75a1555d2ac5e4e649cb44e1be6,5,3.5,5.5,5,4.5
d799a85ec3bceef47bd6b374c1e536f7,4.5,5.5,5.5,5.5,2.5
e6c576c5381100112548f75f14e93a12,4.5,2.5,4.5,5,2
3c94146152b2f28c571a54b03ab81279,6.5,3.5,5.5,6,4
74408d8ade18901ee3d395414e2470f4,5.5,6.5,6.5,7,6
332c4662d34705185d1d3df224b71412,5,4.5,5,4,3.5
2153d68a626a24b824d39f42e105f6c1,3.5,4.5,5,4,3.5
b89b1979e03424b9b30cb19d0153511b,6,5.5,5.5,5.5,4
97c54d4e87d7f54f54f9479685cc4966,6.5,3,4,6,6.5
863cb08a0a04e1bae6221d44da5adfab,5,5,3,6,3
a649bf26003b3d4c1e55d9c469cbc265,2.5,4,6,4,1.5
fa33b1d1b69797917d97252880449a30,7,4,4.5,7,3.5
283ca1bfd11348488959e9ed35c2f981,6,4,3,2.5,1.5
313f675a248a4636be27b85fdad8352b,5,5.5,3.5,5,3.5
f40d5ff263ac1e85b70cbb8591a4239a,6.5,4,4.5,2.5,5
17235440467a3b5faf89d0a2277feda7,4.5,4,4,4.5,3.5
34486e88902fa62e600fe639a4710197,7,2.5,1,2.5,4.5
1ec06d17883c90add15d0ef1b1d00477,6.5,6.5,6,5,4
b303eb983443cf9efab4174af03b8b97,6.5,4.5,3.5,6.5,6
987182ae7ce673006fa8a433c1f887ff,4,4,5,6.5,3
82f336ffc9ece23ab173c73a8d86bb96,4.5,5,6,6,3
a7cac3fe668378b34ee648eb3e783955,6,5.5,5.5,4,4
bc13269e5655dc62c1fd700661155dd3,5,3.5,5.5,6,4.5
7b358e6a269842328f15de13d2634072,5.5,4,6.5,6.5,3.5
8c203d63775b449645cfb8645bb0bda9,6,3.5,5.5,5.5,6
c9b35948d6fe8f8f1615dd014889a1d6,6,5,4.5,4,3.5
6175353f9cfac36b65aa6ef84663730b,6.5,3.5,3,3.5,5.5
88e40793d3c0dbf873065adf3e1a8f2c,5.5,4,4,4,4.5
022047320a00d607009323875a19face,5,6,6,5,4.5
d016725bbf25ffc256a152efc944385e,5.5,1,7,7,2
ce2d2268f564b82f2137e347a86cfaef,5.5,6,6.5,6,2.5
a6e8ca36c01bcbf869d98990cd65e4ba,4,5,4,5.5,3.5
4aadc0f625ebef188e119b684acc4121,5.5,2,6,5.5,2.5
a9ad3177e131f36dce6cfc2d9f17da15,5.5,6,6,5.5,3
367cbbd195682b3cffe8723162e52368,6,4,4,4,4
d1bd623179815da4596be89517b13ba1,6.5,4.5,3,3.5,1
8ef7b3ab695f6c1dfa16f11b1e9680f0,3.5,5.5,5.5,4.5,3
f75e47410be727f13c6537240240ab91,5,4,5,4,4
e4758ee69c27f191c8a6cdc534a1c17f,5,3,7,4.5,2
4d520f5df0587d29759fd86b703eebc4,5.5,5.5,1.5,4.5,5
5dc2c689e1a8b5d5cdcb646590784652,5,4,5,5.5,4.5
dcbbdb10b14af769cbf54eb18bc160a9,7,2,2.5,2.5,1
d9b98f5f0ac109e69b873f7c914cb05c,5,3,2,3,2
09feeef6a59ddbad7168d3625159b64f,6.5,5,2.5,2.5,2
9eeda3a8d3411d3f75c7c81757371205,6,4.5,5,6,3.5
1edca56055fb3ccd9a926a3846fd07ab,4,3.5,3.5,4,3
09852d65c8e3a654733c3ac384df0403,5.5,4.5,6.5,5,5
9014860434d98ab2f6225f84924769c6,6,4,4,5.5,2.5
23c07ddc3aae551f25cc5c1bfcc28386,7,4,3,4,6
0066fac81b62656f032c085d96e378f4,4.5,4.5,2.5,4.5,4
1153826bfca8cbeea05487daa99f425e,6.5,3.5,3.5,4,3
1d7cc6d2626804e4ceba478cc00a7ec1,6,5.5,6.5,3,4.5
e1825ae1acf944c253f186acea7f4563,7,6.5,6.5,7,4
12c79cd31a0f464287e50c664f173da4,3,3.5,1.5,5.5,4
2bffb8030f8ca6de50852d53bf114c31,5.5,2.5,4.5,4,4
9a41c92cd6d6587fb68876ea59d50293,6,6,5.5,5,3
69853108395c2d41c9d7688428f6e934,5.5,4,6,7,5.5
f1987f0cc9bc77983c86f8e0db19d4ee,7,4,1.5,6.5,1
ce462e4c9751e103161a852c51e2e581,5,3.5,3.5,3.5,3
2bddf98e8530594f034cef9cdb300668,6,3.5,6,3,4
bb3e73aa29e846d21c5323cf78adf6a7,6.5,5,3,3,3
d02f521d3b6b024f333dea12242d90c7,5.5,3.5,4.5,3.5,3.5
dac2991373c7f8f4027b6830ba556b54,6.5,3,6.5,2.5,4.5
5be78e455a0a5cfe073644241ed67639,4,5.5,2,3.5,2
0433c74b9c20a869c1439c3ef82bcac2,3,4.5,6,6.5,6
7f2264fd031a37eff93eee36c787ef4d,4,3,3,4.5,3.5
ab36bbc7c764f9ca38ff5064af6ce857,5.5,3.5,4,6,1.5
ce1a33b28b3dc4397cf6c80bf9b23602,7,2,3,5,4.5
385bfcd51d97fc9dab853d6aade45117,6.5,3.5,3.5,3,1.5
ee56a768d25765d1a7ccb0de6380c734,3,4.5,4.5,6,3
555431c6455f5a7943f91ec86e151e43,4,4,4,4.5,3.5
7d728e298bd338a2a5d184cd2fa1a3b6,5.5,5.5,5.5,5.5,3
d314b346c0c6b5f8264c390324d0e71d,6.5,4,6.5,3,5.5
818efb7d312c7baa2a0af45c3c959837,6.5,3.5,6.5,6.5,4.5
3ffc59fefbcf0f694afa3e19fb5badd9,6,3.5,3,4,4
4ef598cdd7be4adf1d283d23aefd7b6e,5,5,3,4.5,2
1dbec7c04384354f259453a3418c85d0,6.5,4,5.5,5.5,4.5
7fbf2d8e7b84e90fd9e2698db2d22362,5.5,2.5,6.5,5.5,1.5
68c062e8e896ff6dc72e5528dd19d69f,4,5,3,5,3.5
d6fb538499150b17760e70f9bc7fe7aa,5,4,4.5,5.5,5.5
5bb111fc1aa058e1283875b86b1a571c,4.5,7,4.5,1.5,4
5d6f020d0572ed2bb4b957247b402f60,6.5,3.5,3.5,5,4.5
f7fce47a8468f42b347af74fe2a9dff0,5.5,3,2.5,5.5,4.5
71f4bad721e90b22c7fbb4c30a5ca8c8,6.5,4,3,4.5,3.5
ccb290717b47a7657e2e0818827aef35,6.5,4.5,3,5,4.5
c0519d4afe5da9d73611f084ed9b7ba8,6,1.5,3,1.5,1.5
2f2c94639e96649aa830905355b54974,6.5,6.5,6,4.5,4
97faf0f3e976d4fc5b468065e4914759,4.5,4,3,5,4
01e4e18e2e21b84ee1c5813fd5d3797f,6.5,4.5,3,4.5,5.5
01e4e18e2e21b84ee1c5813fd5d3797f,6.5,4.5,3,4.5,5.5
24d679c256072c6e31dbd82af2346519,4,4,4.5,4,3.5
5a6bac293882fb70923dba021a9cb2b9,4,5,4,5,2
9053ffec0f61d7ade4e1cc6adad27684,5.5,3.5,4.5,4,1
1b5a79f3019c8d5b78ba1d1b3d4bbfdb,5,4.5,3.5,3.5,6
1da23fdc3d0a97d5035bbc498dd83426,6.5,4.5,6.5,3.5,6
3d4848010e537909b56b3c3de91fc9c0,5,4,4,3.5,4
73b13da703becd9ab9903197cf246dee,7,3.5,2,6,4.5
bf844da2a4a8644fae51bbbb8f2741d6,5,5,3.5,3.5,5
e6e4baf87196cd0ef8d5c49de6f12402,4.5,3,4,4.5,4
a46119e467d44860527967cf566075bc,4,6,6,5,2.5
ff14f409ad4f18cfcc72d2478355464d,5,4.5,6,7,4.5
41ab4860c937ab866bc34db16b792294,5.5,3.5,4.5,5.5,1.5
87d45449b048c48044a41e0bb76eac9a,5.5,2,6.5,7,5.5
ca1e9a7a60ceb785cdb8eb8901dc2706,6,3,2.5,2,3.5
4d1a767641412b7937a758989ae0c893,5.5,4.5,6,7,4.5
fc8f6541917cb5349dc77ea8b35dcb22,4.5,4,3.5,4.5,3.5
6858c5f0da9e2c494e172d25b7881a28,5,3.5,3.5,4,5
751f30e0cee9120148b411a1df1d6d8c,4,3.5,5.5,5,4.5
552f7867031405e2d788280a88a9fec8,4,4,5,5,3.5
3f95618f397ea720377d257e06f8220b,5.5,4,4.5,5,5
dac1298b5fc8b517ae83a3a2096f983d,6.5,5.5,4,7,6.5
8bc6c3b332ec01d8ede731cf6f9c8186,4.5,4,5.5,6.5,4.5
5c0d874a4405374e9fdb6685ec1e1920,6,3,5.5,4.5,2.5
f646cbc7239f2ade27bb6ad253464a8a,4.5,3.5,6,6,3.5
d6613ecc819669ce557ee1847cf92596,5,2.5,3.5,1,1.5
99b2a7913c67e6efaee1aa46637895e4,6.5,4.5,3,2.5,4.5
6a40f472b85f48d7ad3fbebe4adcfd83,6,3.5,5.5,5.5,2
905a2625a654516d4b2e603641d27766,7,5.5,2,2.5,5.5
8bc867ddbf4b9a1f55cfcc8dfd7e686e,4,5,4,3,3.5
2719b8938c6673be0738523c7cc88a20,5,3.5,3,4,3.5
924314643c1c64a95dc2a490f3c6ddd1,6.5,3,3,5.5,5.5
ebdbbe3d6623cf6b89812f5277ce6a5c,2,2.5,4,2.5,5
2c88d52366195507be47f7fcf4dca4d1,7,3.5,2.5,4.5,6
f9b75f83fa9fc0f0b71c317959501846,4,4.5,5.5,5,3
516399385a048dc11ff05572c583ea37,5,2,4.5,7,4
2cac195a4891dc491fcc69622e159d7c,6.5,6,6.5,4.5,5
30395bd9fb6f48f6d6e29f6878f6656b,6,2.5,5,6.5,2
f0e7920537707d9fb7a36c87e00a2f96,4.5,3.5,4.5,5,2.5
57f9bed9481732511e2bfd6951c899f3,6,5,5,5,4
3e3f17d2869814e8eccfaf15444f871d,6.5,3.5,6,4,4
a5dbd214df37ca2780e9191f1b3aba16,4,3,3,5.5,1.5
3c5bc344c6e3c761e910309de5a30efb,5,4,3.5,6,5
081878e6136139dc7c3fb63a091bb8c9,5,5,2,6,1.5
ea9767e795f6cababd7e7cec9783815d,5.5,3.5,5,5.5,3.5
c819730902d6a8ba232f1abb51464d56,5,5.5,6.5,5.5,4.5
94d20bbf93289bae9a7d5b6a04198901,5.5,4,2.5,2.5,2.5
8366d79ad4483a192adcda1b3e3ba068,5,5.5,6.5,6,1.5
9a2ee61ac3762d2790b5df18a47b5c42,5,7,6.5,5,1
9b2286ed3443b47f26f179de0d110988,5,4,4,4,5
f1e8f5ad6cd427619012881c932236ce,5.5,5,4.5,4,3.5
13b11bf0115037a2ad23c68af45bebbd,7,7,6.5,6,2.5
28d1ec8a18efaf00e06bd3bb74129739,5.5,7,1,5.5,1
e6d53c2c998200d55b1880be1081e533,4.5,4.5,3.5,4.5,5
9295d93d3df3dd232405d7f06f712575,6,5.5,5.5,6,4
d6df5947daac9d2e4d01e4da61d4caf4,7,4,4,6.5,4
2d13ac4e017d747d820e9d33eeb068e2,7,2,6.5,5,3
d8ca632caa48906c0efcbc4b59552489,7,6,5,5.5,5
5d9ab3ca59a690fb1ce02eab0fba64b2,6.5,3.5,4,5,4.5
7ba14de316d2b89c2d0f5203397f49f6,5,6,4,6,4
550d4739917c8d78d4f33a0cf2890fd8,6,3.5,7,4.5,6
308d92a06ff426089b46741e2d7b208a,4.5,6,4,4.5,1
1a281dc93cf31e7df7c675af254d3a33,6.5,6,7,6.5,7
1bdf0da6066f18360f6332f50756b522,6,4,4,3.5,3.5
2ed1bc3d51040fee979678a879d0b646,6.5,2.5,5.5,2,2.5
c5e824284c3366203a1b2984148e8375,6.5,4.5,6,4,6
521c385f01130ad7cd4a9699911d89af,6,7,7,5.5,6
558454b29c22c202359ad675b6ff11f9,5.5,5.5,5.5,6.5,1
f697902c9a1562d1e1e77e4f1914bef1,4.5,3,6.5,3,4
94ffd4934b2c294d5924330dddbc4ac5,6,5.5,5.5,3,2.5
2c54bae18c62adb4a0d24648a4f8cd46,6.5,4.5,4,5,4
1721c83e5b6c164662c7323c45eec007,3.5,2.5,2,3,2.5
1a8ae5ae1ab79433b24d7e0e4b52ce89,6.5,6,4,4,3
ad44a6b801975cca855b93464fbc60c9,5.5,5.5,4.5,5,3
7fc76289415411ac50be794df58a4742,5.5,4,3.5,4,4
41286f9f295a737a097a134d86f5ad9e,5.5,3.5,4.5,4,5.5
86100f441fcaceb8c4e7a2146a506658,6,4,4.5,5,3.5
6893f8a02f4a54d63a6a2f01863c6f1c,5,4,6,5,2
da598484f65f2727924cbcab5db1380d,6,4,4,4,3
6c7beb2b93d5c5c426d1e58e3d3b1047,6,6,6.5,3,1.5
2328458eb838c69944eceeb1db1b65fb,6.5,4.5,5,3,6
cde7303d700d51657777a3d111480b3b,7,2.5,5.5,6,2.5
b9e9797d22431cc65763d0568590d9ee,3.5,3.5,5.5,3.5,1
df2e04c0ad60493476e169981b858ec0,7,5.5,3.5,4.5,7
af1fa3fd06029a4d4e7413867cc7c0f0,5.5,5,4,4,4
598eeec56c0311705caaa8c7800bcd4d,5.5,3.5,5.5,4.5,4.5
49ea8a969c538e81f0850fdafa26bde1,6,4.5,4.5,3.5,5
95f28de1942ffb51bc515f38b89df8c9,7,4.5,2.5,2.5,4.5
b6e993454be13ed4d48212ebf038a602,6.5,3.5,2,4,3.5
da7eec66296808c99884f1ea71b74d13,4,5.5,5.5,4,5.5
2ea552f5eb047e1765d69d046c4d9038,6,2.5,4.5,5,3.5
a29f2dc87cc89f7f3bb3deb1994ceae8,6.5,5,5,4.5,4.5
601251c19bb9489eb56ec8e71fc70044,4.5,2,2,1,5.5
e8035d15a4a6381c2271a3531af92543,4.5,4,4.5,5,1
d4a9ed0547d6e37e77a1bb4c12094308,4.5,4,6.5,7,1
a82810bb59070a0cf43908493e90bdbd,5,4,5.5,6,3.5
757b0a010bd1b2fccbcb8f8054254c73,5.5,4.5,3.5,4.5,4.5
35eee7c9c3b5ee4a53c259aa44513e17,4,3,5,5,4
bf8ea2284b32b6a7bd3f83af00e37b3a,5,5.5,4,3,4.5
7ecc7a107adea169e7eaab6f88468888,4,6,3,5,1.5
971ae02004a797c738b00f85dd192111,5,4,4.5,4.5,3
4874b245270d28c5a7ff150029705e94,4,4,4,5.5,1
b952ac3610935f8c6d4d1d03c85cca9b,4,4.5,4.5,6,5.5
e14229dde5fcf89346d005cd20ff85f7,6.5,5,4.5,4.5,3.5
7221054f76493b14f5d48650c0303041,6,4,7,6,1.5
05c3cb1b8a8178cede7f670072ae074c,5,2.5,6.5,6,2
8d97cf10d1b93ed2309d00749dff1bde,5.5,5,4.5,4.5,2.5
a93c70e19a3472093e8216ef5d9a6746,6,6,6,5,6
ff8b293ae258fe516c39acecb966dba4,4.5,5.5,7,5.5,2
15ea063907f4e038ed6465286e6804b4,5,4,3.5,3.5,3
cff910b71f09b3120289ff6b461a9e03,5.5,3.5,2.5,4,5.5
1ab3a4c2921d8da640854819b0f6cfce,4,3.5,4.5,4,2.5
a06386edadf3bc614dadb7044708c46c,6,3,5.5,3.5,6
bad56d9506832cd79d874a6b66b3d813,5,3.5,1.5,3.5,2.5
721ea658e148fc0f76ddd6e2b0e02422,6.5,6.5,2.5,6.5,2